 42904	NA	NA	NA	f
 28420	 7310	65.504	23.3347	m
 14516	NA	NA	NA	f
110442	NA	NA	NA	f
 26512	NA	NA	NA	m
 22689	 6223	45	32.7173	f
104926	NA	NA	NA	f
109794	NA	NA	NA	m
 51274	NA	NA	NA	f
  1584	NA	NA	NA	m
 91239	19871	63.9274999999999	23.0664	f
105922	NA	NA	NA	m
106195	NA	NA	NA	m
 51573	NA	NA	NA	m
 83958	NA	NA	NA	f
 24335	NA	NA	NA	m
 29373	NA	NA	NA	m
 76153	14682	49.3679	18.1957	m
 80895	NA	NA	NA	m
 93343	NA	NA	NA	f
 53635	18896	45	19.2499	f
 48306	10131	47.4374	19.0719	f
 22788	 5667	45	20.1889	m
 29014	NA	NA	NA	f
111177	NA	NA	NA	m
   933	NA	NA	NA	f
 27362	NA	NA	NA	f
 15963	NA	NA	NA	m
 44502	NA	NA	NA	m
 70150	 4458	37.17215	30.4422	f
 53526	  597	65.86075	25.0294	m
 35367	NA	NA	NA	m
106263	NA	NA	NA	m
 99728	20901	48.7984	20.3313	m
 74685	14506	52.5	24.3504	f
 88278	20666	49.7731	20.3587	m
111866	NA	NA	NA	f
 81017	15682	64.1048	17.2238	m
 57106	NA	NA	NA	m
 58390	NA	NA	NA	m
 13148	NA	NA	NA	f
 18558	 4611	40	21.1444	m
 28750	NA	NA	NA	m
 95466	NA	NA	NA	f
  9247	 7646	45	28.5257	m
 78040	NA	NA	NA	m
 22710	 5385	44.31725	15.6387	m
 60587	NA	NA	NA	m
 80836	15631	65.5548	18.2067	m
 78101	NA	NA	NA	m
 33248	NA	NA	NA	m
 28172	NA	NA	NA	m
 58854	NA	NA	NA	m
108288	NA	NA	NA	f
 10693	NA	NA	NA	m
 45902	NA	NA	NA	f
110562	NA	NA	NA	m
110673	NA	NA	NA	f
 50035	10420	45	21.7961	f
  7641	NA	NA	NA	f
 55476	NA	NA	NA	f
 80508	NA	NA	NA	f
 65887	NA	NA	NA	f
 28016	 6998	66.4036000000001	20.386	f
 12922	NA	NA	NA	m
 57493	15442	56.91925	15.8905	m
106756	NA	NA	NA	m
 85198	NA	NA	NA	m
 85936	11103	40	49.6537	f
 89698	NA	NA	NA	f
 12105	NA	NA	NA	m
 19067	NA	NA	NA	f
 54118	NA	NA	NA	m
 24742	NA	NA	NA	f
 79316	15535	48.84225	19.2005	m
 70678	NA	NA	NA	f
 49785	NA	NA	NA	m
110499	NA	NA	NA	f
 34356	NA	NA	NA	f
  9889	NA	NA	NA	f
 58529	12040	56.7555	18.1383	f
 69174	NA	NA	NA	f
 16473	NA	NA	NA	m
 12955	NA	NA	NA	m
 78352	NA	NA	NA	m
 33540	NA	NA	NA	m
 19052	 6264	40	51.2169	m
 34217	NA	NA	NA	m
 21971	NA	NA	NA	m
 28195	NA	NA	NA	m
 23107	NA	NA	NA	m
 91872	18722	40	22.7023	m
 35942	NA	NA	NA	m
 30656	NA	NA	NA	f
 27020	 6994	68.4559999999999	24.386	m
 38542	NA	NA	NA	m
 76308	NA	NA	NA	m
 96679	NA	NA	NA	f
 72016	NA	NA	NA	m
 23671	 6419	57.6179999999999	30.5955	m
  8099	NA	NA	NA	m
 51594	NA	NA	NA	m
 58064	NA	NA	NA	m
 30137	NA	NA	NA	m
 96424	NA	NA	NA	m
 79199	NA	NA	NA	f
108166	NA	NA	NA	f
 15720	NA	NA	NA	m
  2936	NA	NA	NA	m
 36536	NA	NA	NA	m
 58375	NA	NA	NA	f
 95426	NA	NA	NA	m
 62041	NA	NA	NA	m
 35186	NA	NA	NA	m
 76898	NA	NA	NA	m
110113	NA	NA	NA	m
 94611	NA	NA	NA	f
  2952	NA	NA	NA	f
  7417	NA	NA	NA	m
 42036	NA	NA	NA	m
 18643	NA	NA	NA	m
 87709	17991	46.308	22.3464	f
 71786	NA	NA	NA	f
  1251	  558	63.3787500000001	17.254	f
 31539	NA	NA	NA	f
   722	NA	NA	NA	f
 14659	NA	NA	NA	f
 81863	NA	NA	NA	f
 79659	13934	47.5	19.5373	f
 19519	 4870	45	21.4373	m
 26959	NA	NA	NA	m
 74027	NA	NA	NA	m
 71387	NA	NA	NA	m
 26504	NA	NA	NA	m
109027	NA	NA	NA	m
100526	NA	NA	NA	m
  2302	NA	NA	NA	f
 56163	NA	NA	NA	f
  6666	NA	NA	NA	m
 56736	NA	NA	NA	f
 77848	NA	NA	NA	f
 35737	NA	NA	NA	m
 72842	NA	NA	NA	m
 40445	NA	NA	NA	f
 76562	NA	NA	NA	f
 17270	NA	NA	NA	f
 30862	NA	NA	NA	f
 54587	NA	NA	NA	f
 26751	NA	NA	NA	f
  8001	NA	NA	NA	m
 99666	20935	47.5	22.9843	m
 90331	NA	NA	NA	f
 41415	21577	40	21.6536	f
 86937	19133	49.70055	19.4771	f
 51854	NA	NA	NA	m
 15361	NA	NA	NA	f
 78100	NA	NA	NA	m
 27873	NA	NA	NA	f
 49726	22081	46.98425	23.1184	f
 85282	NA	NA	NA	m
 22748	NA	NA	NA	m
 76559	NA	NA	NA	m
 37797	NA	NA	NA	m
 21702	 5226	47.4442	17.64	f
 24800	NA	NA	NA	m
  8044	 2447	40	20.1534	f
 91423	NA	NA	NA	f
 96682	NA	NA	NA	m
109811	NA	NA	NA	f
 52052	11145	45	23.0637	f
 10057	NA	NA	NA	f
 12376	NA	NA	NA	f
 22997	NA	NA	NA	m
 14572	NA	NA	NA	f
111735	NA	NA	NA	f
 33368	NA	NA	NA	m
109756	NA	NA	NA	m
 12224	 3320	40	25.7769	m
109728	NA	NA	NA	m
 38016	NA	NA	NA	m
 68632	NA	NA	NA	f
 10786	NA	NA	NA	f
 56269	NA	NA	NA	f
 45042	10393	47.5	33.7166	f
100606	NA	NA	NA	m
   950	NA	NA	NA	m
 86454	NA	NA	NA	m
 37743	NA	NA	NA	f
 82651	NA	NA	NA	m
 52647	NA	NA	NA	m
 85502	NA	NA	NA	f
 75404	NA	NA	NA	f
 94952	NA	NA	NA	m
 47490	21898	44.64715	20.8104	f
 12926	 3305	45	20.6708	m
 57887	NA	NA	NA	f
104150	NA	NA	NA	m
 68469	15743	56.4852000000001	15.8713	m
 21748	NA	NA	NA	f
 52069	NA	NA	NA	f
 84710	20290	40	23.488	f
 43983	NA	NA	NA	f
 10141	NA	NA	NA	m
 95437	NA	NA	NA	m
107295	NA	NA	NA	f
 59516	NA	NA	NA	m
 21205	NA	NA	NA	f
 58545	NA	NA	NA	f
108683	NA	NA	NA	m
 13725	NA	NA	NA	f
 67582	NA	NA	NA	m
 68331	NA	NA	NA	f
 86774	17855	47.5	19.707	m
 57658	NA	NA	NA	m
 74326	NA	NA	NA	f
 60629	NA	NA	NA	m
 87382	NA	NA	NA	m
103336	22343	46.97465	19.4771	f
 28708	NA	NA	NA	m
 19311	NA	NA	NA	m
 67432	NA	NA	NA	m
110489	NA	NA	NA	f
 90040	NA	NA	NA	m
 25418	NA	NA	NA	f
 80299	NA	NA	NA	f
  7471	 8226	35	40.8871	m
 55397	NA	NA	NA	m
 64031	NA	NA	NA	m
 43184	21638	42.5	20.6379	m
 64498	NA	NA	NA	f
 64834	NA	NA	NA	m
 49019	NA	NA	NA	f
 28118	NA	NA	NA	m
 27664	 7108	68.66	24.7968	m
  4154	NA	NA	NA	m
 11816	 8754	40	27.8138	f
 52031	NA	NA	NA	m
 62212	NA	NA	NA	m
 86266	20532	43.5835	21.755	m
102833	22192	40	20.3943	m
   381	NA	NA	NA	f
 45722	NA	NA	NA	m
 88622	NA	NA	NA	f
 75908	NA	NA	NA	m
 91725	NA	NA	NA	m
 42941	NA	NA	NA	f
 56716	NA	NA	NA	m
 49443	NA	NA	NA	f
100848	NA	NA	NA	m
 89567	NA	NA	NA	m
 17034	 4252	47.5	20.4873	f
  2136	  888	64.978	19.9945	f
 16766	NA	NA	NA	m
 12880	NA	NA	NA	m
 83574	NA	NA	NA	m
 48120	20801	42.5	37.473	f
108973	NA	NA	NA	m
 30857	NA	NA	NA	m
102114	NA	NA	NA	m
 15374	NA	NA	NA	m
 13226	 3427	45	22.6229	m
 38552	NA	NA	NA	f
 89690	19586	64.5020000000001	22.1245	f
 12168	NA	NA	NA	m
 61614	NA	NA	NA	m
 98595	20573	40	16.1478	m
 49202	 5384	36.7231	41.859	f
 18348	 4391	46.89395	17.2512	m
 99028	NA	NA	NA	f
 69519	NA	NA	NA	f
111454	NA	NA	NA	m
 41202	NA	NA	NA	m
 62929	NA	NA	NA	m
 28301	NA	NA	NA	m
 99953	NA	NA	NA	m
 55941	NA	NA	NA	m
 95723	NA	NA	NA	f
 81431	NA	NA	NA	m
 86248	NA	NA	NA	m
104350	NA	NA	NA	m
108416	NA	NA	NA	f
 38650	NA	NA	NA	f
 74811	NA	NA	NA	m
107380	23252	50.2176000000001	21.4456	f
 53859	NA	NA	NA	f
 40298	NA	NA	NA	f
 97676	NA	NA	NA	f
 90311	NA	NA	NA	f
 47048	NA	NA	NA	m
 75494	NA	NA	NA	f
 70527	NA	NA	NA	m
 86619	17777	45	18.8528	m
 99914	NA	NA	NA	m
 94703	NA	NA	NA	m
 10720	NA	NA	NA	m
 46806	NA	NA	NA	f
 30244	NA	NA	NA	f
 86107	20617	42.5	26.6065	f
 68482	NA	NA	NA	m
 26695	 6742	66.4418	22.308	m
 74612	NA	NA	NA	m
 17319	NA	NA	NA	m
110138	NA	NA	NA	m
 30125	NA	NA	NA	f
 57831	NA	NA	NA	m
 83342	NA	NA	NA	f
  2431	NA	NA	NA	m
 26984	 6941	64.0446	23.3757	f
  6955	NA	NA	NA	f
 26581	 6551	59.6576	19.0856	m
  9093	16308	35	33.7522	m
 74679	NA	NA	NA	m
 94868	NA	NA	NA	f
  4713	NA	NA	NA	f
  3026	NA	NA	NA	m
 81896	14460	48.04005	40.794	f
 29532	NA	NA	NA	f
 68999	NA	NA	NA	m
 20633	NA	NA	NA	f
 11066	 3275	45	29.7221	m
 64705	NA	NA	NA	f
 34371	NA	NA	NA	f
104596	NA	NA	NA	m
111432	NA	NA	NA	m
  9812	NA	NA	NA	f
 17458	 5582	42.5	46.2478	f
 24048	NA	NA	NA	f
 11653	NA	NA	NA	f
 56984	NA	NA	NA	m
 76681	14884	45.97535	20.1095	m
 47563	17722	46.7187	22.6803	m
 75915	14907	47.5	25.7906	m
 87409	22880	63.1192	19.5483	m
 30632	NA	NA	NA	f
 69480	NA	NA	NA	m
  8126	NA	NA	NA	m
 93763	NA	NA	NA	m
 93383	NA	NA	NA	f
 71050	NA	NA	NA	m
 25243	NA	NA	NA	m
 59452	NA	NA	NA	m
 87455	19317	64.0032	20.2492	f
 58011	NA	NA	NA	m
 38958	NA	NA	NA	m
109115	NA	NA	NA	m
 73495	 9142	45	20.6736	f
  6587	NA	NA	NA	m
 95189	NA	NA	NA	f
 49158	10140	40	17.7522	f
 10074	NA	NA	NA	f
  9529	16484	40	36.2683	f
 11763	16439	40	24.3258	m
 81580	13995	45.9562	28.9802	m
 32751	NA	NA	NA	f
 18167	NA	NA	NA	f
 98988	20870	46.72825	23.4087	f
109769	NA	NA	NA	m
 25297	NA	NA	NA	m
 48785	22006	45	23.028	f
104248	NA	NA	NA	f
 95041	20064	68.6668	18.5408	f
 49412	21958	42.5	19.2334	f
107736	NA	NA	NA	f
 34731	NA	NA	NA	f
 63246	NA	NA	NA	f
 62700	NA	NA	NA	f
 73552	NA	NA	NA	m
  6025	NA	NA	NA	m
 16962	NA	NA	NA	m
 19525	NA	NA	NA	m
 82925	NA	NA	NA	f
 69449	NA	NA	NA	f
 89904	18274	49.46235	19.499	m
 35461	NA	NA	NA	f
 94923	NA	NA	NA	f
 83081	NA	NA	NA	f
  3191	NA	NA	NA	m
105933	NA	NA	NA	m
 35214	NA	NA	NA	m
 79480	NA	NA	NA	m
 39293	NA	NA	NA	m
  2368	NA	NA	NA	m
 94062	NA	NA	NA	f
 72401	NA	NA	NA	f
 96753	NA	NA	NA	f
 92895	NA	NA	NA	m
104582	NA	NA	NA	f
 55989	NA	NA	NA	f
  3655	NA	NA	NA	f
 27213	NA	NA	NA	m
 24628	NA	NA	NA	f
 19108	NA	NA	NA	f
 27738	NA	NA	NA	f
 96098	NA	NA	NA	f
 57095	NA	NA	NA	f
 91691	18577	47.5	21.4538	f
 96321	NA	NA	NA	m
 62127	NA	NA	NA	f
 46076	10071	40	22.8364	m
 59396	NA	NA	NA	f
 96488	NA	NA	NA	f
110384	NA	NA	NA	f
 11529	13523	35	20.5393	m
 83646	17479	45.90965	20.575	f
 20725	NA	NA	NA	f
 92597	NA	NA	NA	f
 47802	NA	NA	NA	m
 76485	NA	NA	NA	f
 16477	 4280	47.12115	24.9692	f
 67409	NA	NA	NA	f
111339	NA	NA	NA	m
104574	NA	NA	NA	f
 72835	NA	NA	NA	m
 39961	NA	NA	NA	f
  2697	NA	NA	NA	f
 54994	NA	NA	NA	m
 32536	NA	NA	NA	f
101176	NA	NA	NA	f
  1687	NA	NA	NA	f
  8631	NA	NA	NA	m
 79202	15583	59.494	21.6235	f
 32885	NA	NA	NA	f
102907	NA	NA	NA	m
 98615	20719	45	21.8289	f
 54940	11714	58.5956	23.3511	m
 96647	NA	NA	NA	m
 73840	NA	NA	NA	m
 76932	15084	54.7495999999999	22.5626	f
 15487	 9824	40	20.4572	f
 50376	NA	NA	NA	f
 65111	NA	NA	NA	m
 15421	NA	NA	NA	m
 18727	NA	NA	NA	f
107846	NA	NA	NA	m
104468	22644	63.8436	19.0363	f
 57538	NA	NA	NA	f
 77686	NA	NA	NA	f
 79714	13940	45	19.154	m
 96401	NA	NA	NA	f
 60006	NA	NA	NA	m
 31096	NA	NA	NA	f
 38078	NA	NA	NA	m
 69404	NA	NA	NA	f
 52328	NA	NA	NA	m
  6006	NA	NA	NA	m
 45593	NA	NA	NA	f
 25123	NA	NA	NA	m
 85476	NA	NA	NA	m
 65149	NA	NA	NA	f
  9966	NA	NA	NA	f
 97849	NA	NA	NA	f
 94444	NA	NA	NA	f
 37366	NA	NA	NA	m
 81939	NA	NA	NA	f
106447	NA	NA	NA	m
 48374	NA	NA	NA	m
 38932	NA	NA	NA	m
 62890	NA	NA	NA	f
 24949	NA	NA	NA	f
 70486	NA	NA	NA	f
 75669	NA	NA	NA	m
 34567	NA	NA	NA	m
 63164	NA	NA	NA	m
  7271	 2586	45	26.3162	f
 53844	NA	NA	NA	m
 27401	NA	NA	NA	m
 23194	NA	NA	NA	m
 15341	NA	NA	NA	f
 29639	NA	NA	NA	f
 12191	 3094	59.466	18.8665	m
 11779	NA	NA	NA	f
 75252	NA	NA	NA	m
 75985	NA	NA	NA	f
 52743	NA	NA	NA	f
111077	NA	NA	NA	f
  3118	NA	NA	NA	f
  4611	NA	NA	NA	m
 42730	17218	44.5445	24.1369	f
 87952	NA	NA	NA	m
 62810	NA	NA	NA	m
 14368	NA	NA	NA	m
 58015	NA	NA	NA	m
 43225	 9759	42.013	21.5277	f
 71243	NA	NA	NA	m
100510	NA	NA	NA	m
 22116	NA	NA	NA	m
 98486	20648	47.5	19.7564	f
 77166	NA	NA	NA	m
 78939	NA	NA	NA	m
 72213	NA	NA	NA	f
 45077	NA	NA	NA	f
109772	NA	NA	NA	m
 99459	NA	NA	NA	f
 96666	NA	NA	NA	f
  5852	 1312	40	18.6475	m
  8563	NA	NA	NA	m
 31196	NA	NA	NA	m
 45359	NA	NA	NA	m
 12567	NA	NA	NA	f
 25233	NA	NA	NA	f
100499	21075	64.614	19.0965	m
 55291	NA	NA	NA	f
 68624	NA	NA	NA	f
 26457	NA	NA	NA	m
 36171	NA	NA	NA	m
 25670	 6415	64.4691999999999	21.3224	m
 23007	NA	NA	NA	m
 48719	NA	NA	NA	f
 66265	NA	NA	NA	f
 35257	NA	NA	NA	m
 56896	NA	NA	NA	m
 25828	NA	NA	NA	m
 35959	NA	NA	NA	f
 21129	NA	NA	NA	m
  2003	NA	NA	NA	m
103967	NA	NA	NA	m
 32334	NA	NA	NA	m
 76528	14851	45	20.2355	f
  7646	NA	NA	NA	m
 52653	NA	NA	NA	m
 71530	NA	NA	NA	m
 32695	NA	NA	NA	m
 19032	NA	NA	NA	f
 56026	NA	NA	NA	m
 37114	NA	NA	NA	f
  1577	  746	59.154	23.2115	m
105171	NA	NA	NA	f
 86340	17559	47.5	15.4169	f
 38356	NA	NA	NA	f
 33403	NA	NA	NA	m
 40271	NA	NA	NA	m
 95012	NA	NA	NA	m
101052	NA	NA	NA	f
 17119	 4158	45	18.0233	m
 76764	NA	NA	NA	f
 35041	NA	NA	NA	f
 19077	NA	NA	NA	m
 59889	NA	NA	NA	m
 64681	NA	NA	NA	f
 63652	NA	NA	NA	f
111366	NA	NA	NA	f
