  811	  1745	  1767	22.9131	22.3436	68.5134
19371	 87429	 87437	21.2539	21.2184	66.9446
17468	 47398	 45010	18.1218	23.7426	40.1896
21255	101240	101003	17.7851	20.7611	61.4196
20450	 86362	 85005	18.2806	21.8563	43.71215
15612	NA	NA	NA	NA	NA
16531	NA	NA	NA	NA	NA
16529	NA	NA	NA	NA	NA
19939	 99751	NA	49.7358	NA	50.9431999999999
16171	NA	NA	NA	NA	NA
14367	NA	 73618	NA	24.0274	45
 9841	NA	 42474	NA	26.5681	40
 2639	NA	NA	NA	NA	NA
19911	NA	 93153	NA	21.2101	64.1596000000001
14255	NA	 73610	NA	21.0514	45
 4920	 17332	 18961	34.0616	25.0842	45.5113
 6014	NA	 21618	NA	33.1472	40
 3001	NA	 11122	NA	21.4921	45
 9652	NA	NA	NA	NA	NA
 2778	 10210	NA	20.4216	NA	40
 7323	NA	NA	NA	NA	NA
 5137	 20563	 20033	21.5496	24.1999	46.67485
20834	 98902	 99027	24.1506	21.8891	47.5
22402	NA	NA	NA	NA	NA
 9188	NA	NA	NA	NA	NA
14907	 75915	 76126	25.7906	24.1999	47.5
 5205	 20049	 20922	26.1274	21.3936	47.5
15592	 80821	 79396	17.2047	20.3833	60.7347
18712	 92058	 92085	21.629	21.5031	47.5
13642	NA	 77889	NA	45.6044	40
10244	NA	NA	NA	NA	NA
17097	NA	NA	NA	NA	NA
 8504	NA	NA	NA	NA	NA
 3586	NA	 13082	NA	28.7611	45
 9651	NA	NA	NA	NA	NA
 1864	  6676	NA	16.1971	NA	40
 8307	NA	NA	NA	NA	NA
16312	  8262	NA	38.2341	NA	45
 1947	NA	NA	NA	NA	NA
 6144	 23156	 23996	28.0821	23.1622	45
22094	102528	102512	19.7454	20.1342	50
 2845	 81418	 10815	22.1765	20.0301	42.5
 1049	NA	NA	NA	NA	NA
11234	 52635	NA	21.7577	NA	45
 9109	NA	NA	NA	NA	NA
 8805	NA	NA	NA	NA	NA
 2880	  9045	NA	29.67	NA	45
20525	 85375	 84907	23.3074	25.3498	44.4788
19525	NA	NA	NA	NA	NA
18944	 91783	 92409	28.1451	24.6789	47.5
 2162	 77923	NA	18.0506	NA	35
 7877	NA	 68283	NA	41.6837	35
 1965	NA	NA	NA	NA	NA
19674	NA	NA	NA	NA	NA
10323	 50036	NA	18.8063	NA	40
 7046	NA	106252	NA	38.3217	41.7132
15399	NA	 77782	NA	23.1924	64.2304
21563	NA	NA	NA	NA	NA
18114	NA	NA	NA	NA	NA
 6697	 25785	NA	25.629	NA	62.4839999999999
 8076	NA	NA	NA	NA	NA
20284	NA	NA	NA	NA	NA
 6241	 25366	 24960	19.0856	20.7009	44.69235
 5972	NA	NA	NA	NA	NA
 4457	 11765	NA	58.1739	NA	45
 4937	NA	NA	NA	NA	NA
17358	NA	NA	NA	NA	NA
11568	 86912	NA	18.6366	NA	58.5464
15424	NA	NA	NA	NA	NA
22218	102897	102804	20.9637	22.1602	47.40175
21529	101795	101974	22.935	20.408	64.0539999999999
11341	NA	 50073	NA	42.0425	40
10036	 47193	NA	19.6304	NA	50
18363	 88238	 89022	28.6243	23.2471	47.3114
 9263	NA	NA	NA	NA	NA
 7444	NA	NA	NA	NA	NA
 8623	NA	NA	NA	NA	NA
22304	102481	 20266	28.9637	19.7535	45.3949
15936	 68459	NA	20.1067	NA	64.5731999999999
16732	NA	NA	NA	NA	NA
16842	 82710	 84108	19.1923	15.1293	47.5
18620	 89021	 91731	29.2841	22.3053	46.5106
 4243	 15494	 16806	29.4209	21.7823	51.1807
16561	NA	NA	NA	NA	NA
13502	NA	NA	NA	NA	NA
 2573	  9224	NA	18.6529	NA	50
11777	NA	 52737	NA	33.6865	45
 5236	 16512	NA	44.6955	NA	45
18929	 85177	NA	50.1629	NA	40
 6647	NA	 24560	NA	29.7796	52.8815999999999
12919	NA	  6392	NA	22.7434	35
20442	NA	NA	NA	NA	NA
14703	 76180	 75767	18.8118	21.8453	46.48325
22130	102613	102841	20.7584	17.7248	47.5
21667	 43727	 44003	20.1642	19.3182	50
 1748	NA	  5946	NA	18.6037	40
11141	NA	 51589	NA	25.7741	50
13880	 72900	 73201	24.6927	21.2266	47.5
 3250	NA	NA	NA	NA	NA
11779	NA	 56372	NA	20.4134	63.3464
 6874	 60140	 27812	19.7673	19.1814	61.1026
 6886	NA	NA	NA	NA	NA
 6308	 20398	NA	45.8015	NA	40
13688	 69694	NA	19.9617	NA	40
15558	NA	NA	NA	NA	NA
 8804	NA	 41959	NA	16.2327	40
15227	NA	 77342	NA	22.1355	51.458
21656	 43976	 42772	19.3347	23.0335	41.1506
19878	NA	NA	NA	NA	NA
14715	NA	 75902	NA	21.0623	40
17631	NA	NA	NA	NA	NA
 4797	 18298	 18107	26.4997	27.3375	47.5
15115	 76002	NA	30.8747	NA	57.5012
 1243	NA	NA	NA	NA	NA
 9067	NA	 42194	NA	18.1273	40
 2117	NA	NA	NA	NA	NA
 7761	  9274	NA	29.3881	NA	40
17757	 49588	 48347	18.664	21.9357	41.36415
14700	NA	 75751	NA	21.9795	45
17604	 85937	 83793	25.1855	22.1438	50
23226	NA	NA	NA	NA	NA
 9318	NA	NA	NA	NA	NA
10707	NA	NA	NA	NA	NA
22960	NA	NA	NA	NA	NA
 6041	 23024	 24523	26.9186	18.5599	45.82065
 3384	 82167	NA	32.0055	NA	35
20706	 98582	 98426	21.4209	23.4113	47.0048
 7048	NA	 27980	NA	21.4757	63.0972
13985	 15151	 81605	29.2128	28.2327	47.5
21877	 45827	 46548	23.8796	22.1711	47.5
  454	   938	   829	17.963	19.9507	47.00615
 7901	 11148	 11624	21.2731	19.1047	47.5
20353	NA	NA	NA	NA	NA
 1989	NA	NA	NA	NA	NA
 5297	 45250	 16481	50.2834	46.8994	45
19457	 89620	 89452	19.6523	20.6297	67.436
 6078	NA	 47422	NA	60.0876	35
18134	 83557	NA	35.8768	NA	40
13402	 82143	NA	17.3196	NA	40
 8170	NA	 11127	NA	25.4291	35
23037	NA	106907	NA	19.7207	62.1172
21435	 91139	101486	21.3114	22.4914	58.8043999999999
10739	 13132	NA	58.1464	NA	50
 6822	NA	NA	NA	NA	NA
 5124	NA	 19349	NA	27.3347	40
 8934	NA	 42019	NA	17.9685	40
 3548	NA	 11829	NA	35.2088	45
 7786	NA	 10096	NA	25.2211	40
12688	NA	NA	NA	NA	NA
 3381	NA	 10734	NA	35.3812	45
 2810	NA	 10826	NA	18.9596	45
11552	NA	 52918	NA	28.0985	45
 4459	 18093	 17999	20.4299	20.7803	47.5
11082	 20895	 52472	22.7269	19.6797	45
15902	NA	NA	NA	NA	NA
13565	NA	NA	NA	NA	NA
 3237	  6637	NA	49.462	NA	40
 1056	NA	NA	NA	NA	NA
 5170	 20506	 21034	22.8337	19.8796	45
16646	 13710	 12636	17.5907	24.6626	36.96405
22362	103134	103720	22.4339	16.605	44.58555
 4520	 84236	NA	39.2142	NA	40
14463	NA	NA	NA	NA	NA
 2194	NA	NA	NA	NA	NA
 7241	 28157	 28988	23.6715	20.5366	63.0838
20383	 83739	 85992	21.3662	23.9289	41.71865
11720	NA	 54763	NA	24.8213	40
 2314	NA	NA	NA	NA	NA
15504	 25265	 79179	19.4963	19.3101	60.8872
 9590	NA	 42991	NA	18.3189	40
18838	NA	 91985	NA	24.167	45
  796	NA	NA	NA	NA	NA
14144	NA	NA	NA	NA	NA
22196	102488	102719	25.0486	22.3108	47.5
 8177	  6519	NA	48.0492	NA	40
17265	 84147	 84202	23.781	23.4251	52.5
19464	 89127	NA	22.2095	NA	64.162
 1115	NA	NA	NA	NA	NA
18240	NA	NA	NA	NA	NA
22042	102562	 50147	18.2314	20.0767	44.57735
 9437	 42187	NA	22.1794	NA	50
 8127	NA	NA	NA	NA	NA
15695	 80904	NA	18.2889	NA	62.1555999999999
12520	NA	NA	NA	NA	NA
14524	NA	NA	NA	NA	NA
11208	NA	NA	NA	NA	NA
16062	NA	NA	NA	NA	NA
 5526	NA	NA	NA	NA	NA
13047	 77919	NA	24.1013	NA	45
10438	NA	 46440	NA	31.4607	40
 2320	NA	NA	NA	NA	NA
20149	 82552	NA	25.347	NA	40
13054	NA	 68081	NA	28.2765	45
17875	 87681	 88104	19.833	17.5387	45
15595	NA	NA	NA	NA	NA
 7387	  9346	 10127	24.2464	19.9507	45
20926	 75755	 99616	23.9315	22.3217	50
15891	NA	 79088	NA	29.1964	55.2144
15710	NA	NA	NA	NA	NA
18055	 51265	 88673	15.6769	18.7488	41.46405
 5698	 18384	 18423	43.1321	42.8884	45
16298	  7141	NA	41.7522	NA	35
10277	NA	NA	NA	NA	NA
17217	NA	 84220	NA	22.2642	45
22190	NA	NA	NA	NA	NA
12736	NA	NA	NA	NA	NA
12851	 68332	NA	16.1478	NA	40
10928	NA	 51454	NA	23.1951	45
10903	 51702	 51487	20.1396	22.3655	46.88705
 9172	 11119	NA	36.9446	NA	40
20977	 75809	 99948	25.6728	21.1718	45
 5699	 22659	 23238	21.8015	18.5024	45
 1044	NA	NA	NA	NA	NA
14118	 41428	 79737	37.6591	39.8083	41.9254
17537	 85978	 83704	24.0438	21.462	47.5
 4984	 90478	 20507	17.8809	18.8255	45
10226	NA	NA	NA	NA	NA
 3495	  9669	NA	43.436	NA	45
 7097	NA	NA	NA	NA	NA
10562	 51240	 50762	15.7974	19.8494	48.474
 1810	NA	  6412	NA	16.5776	40
22890	106358	106288	20.5229	21.3251	68.3956
 2186	NA	NA	NA	NA	NA
21250	NA	NA	NA	NA	NA
 6695	NA	NA	NA	NA	NA
15655	NA	NA	NA	NA	NA
 7699	 10023	  9895	23.9343	24.7009	42.5
 5353	NA	 16431	NA	47.896	40
 8218	NA	NA	NA	NA	NA
  871	NA	NA	NA	NA	NA
22693	104665	104656	18.2533	18.5079	65.9776
10635	 51151	 50654	18.6968	22.642	48.5274
 8412	  9608	NA	34.7789	NA	35
10184	 44249	NA	30.6749	NA	50
10065	NA	NA	NA	NA	NA
 8388	NA	 12500	NA	20.4353	35
20814	 98847	 98839	23.9918	24.1725	50
16308	  9093	NA	33.7522	NA	35
 5199	 15997	NA	47.562	NA	45
18353	NA	NA	NA	NA	NA
23053	106750	106881	22.2834	20.7283	66.3898
16681	NA	NA	NA	NA	NA
 5093	NA	NA	NA	NA	NA
 3771	 79593	 14543	27.165	22.6749	45
13050	 78103	NA	21.3963	NA	45
 5472	NA	NA	NA	NA	NA
 1026	NA	NA	NA	NA	NA
19056	NA	NA	NA	NA	NA
 2743	 10178	  9762	19.3922	21.566	46.9131
 5580	 21623	 22326	25.0952	21.5524	45
14115	NA	 80558	NA	32.7447	45
15868	NA	NA	NA	NA	NA
20750	NA	NA	NA	NA	NA
20059	 95114	 94811	18.0671	19.718	66.4763500000001
22469	103472	103519	23.2608	22.7926	50
 9510	NA	NA	NA	NA	NA
22675	104727	104390	16.1917	21.1663	64.0634999999999
  959	NA	NA	NA	NA	NA
19624	NA	101353	NA	22.1903	51.2388
15568	 79518	NA	18.3162	NA	63.7352
10070	NA	NA	NA	NA	NA
 5623	NA	NA	NA	NA	NA
 8518	  9183	  8976	37.2759	39.4114	41.93225
 9560	NA	 43518	NA	16.7776	40
19611	NA	NA	NA	NA	NA
17687	 47774	 48157	21.2457	20.3696	42.5
20488	 86269	 84979	19.7536	23.028	43.8628
17227	 83340	NA	16.2081	NA	45
18372	 90589	 90328	18.2834	19.5893	49.84705
 3221	NA	NA	NA	NA	NA
18940	 92101	 92647	26.3436	23.0855	47.5
17825	NA	 85474	NA	22.8967	45
12789	NA	NA	NA	NA	NA
 6491	 26369	 25804	19.1622	21.7495	62.3829500000001
21969	 11165	NA	58.1958	NA	35
 3912	NA	 15485	NA	20.9938	40
 4143	 15645	 15810	25.7193	24.5996	47.5
 4655	 19585	NA	17.1445	NA	40
 3682	NA	NA	NA	NA	NA
10979	NA	NA	NA	NA	NA
20134	NA	 82994	NA	21.5688	40
19094	NA	 92231	NA	29.681	45
14724	 76084	 75748	20.4462	22.9678	49.2392
22121	NA	NA	NA	NA	NA
 2661	NA	  9740	NA	18.9816	45
19475	NA	NA	NA	NA	NA
21559	NA	NA	NA	NA	NA
22674	NA	104341	NA	21.7796	57.8815999999999
17178	NA	NA	NA	NA	NA
 8145	NA	NA	NA	NA	NA
 3642	 13831	 14122	24.6845	22.3491	47.5
 9999	 16279	 46822	20.9774	19.6797	42.5
18773	NA	NA	NA	NA	NA
 7551	  9127	NA	27.8521	NA	50
20675	 46978	NA	33.0541	NA	35
 2759	NA	NA	NA	NA	NA
10978	NA	NA	NA	NA	NA
 4089	 46653	 15859	21.0979	24.2601	46.4189
22021	102362	 49936	19.3703	20.3203	45
20495	NA	NA	NA	NA	NA
22135	102793	102828	18.2697	17.7905	50
22876	NA	106485	NA	17.7249	63.8996
18083	NA	NA	NA	NA	NA
 5172	 18221	 18948	33.7851	30.1492	45
 4948	NA	NA	NA	NA	NA
11039	 47804	 47717	42.2259	42.4039	45
22270	103240	102999	17.2047	21.2074	43.49865
 3627	NA	NA	NA	NA	NA
  481	NA	NA	NA	NA	NA
 3963	 15629	 15311	21.7194	23.2854	47.217
17308	 85951	 84691	19.1348	21.5606	49.2871
 8764	NA	NA	NA	NA	NA
15008	NA	 76904	NA	20.7748	56.9008000000001
 2483	  8522	NA	19.3511	NA	40
17010	 84068	 82581	18.4914	23.1211	48.18515
 9862	 15406	 43680	21.8179	23.2744	42.27175
 5423	 21560	 22323	22.4066	18.5955	45
 7959	NA	NA	NA	NA	NA
 9294	NA	NA	NA	NA	NA
21000	103060	 99246	30.0561	25.462	45
15431	NA	 78572	NA	21.9959	60.9836
21232	NA	NA	NA	NA	NA
 7035	 53886	 28884	19.6003	17.076	61.6474
 9889	 13044	NA	38.0123	NA	45
19415	 87508	 87372	21.9083	22.7816	66.8798
22690	103929	 22802	26.7379	22.1328	64.2586
10181	NA	 49174	NA	18.8966	40
13482	 78190	NA	35.5921	NA	40
 7038	NA	 28990	NA	17.4949	63.0204
20446	NA	NA	NA	NA	NA
21916	 48666	 49552	19.2498	16.7529	45
 5335	103074	 21469	27.7974	20.898	41.5503
 5865	 23665	 23822	18.6338	17.974	47.5
16396	NA	NA	NA	NA	NA
16481	NA	NA	NA	NA	NA
 6069	NA	 17135	NA	57.4073	40
11127	NA	NA	NA	NA	NA
11252	NA	 52616	NA	22.0999	45
12314	NA	NA	NA	NA	NA
20870	 99214	 98988	20.8652	23.4087	46.72825
 8754	NA	 11816	NA	27.8138	40
 1559	NA	NA	NA	NA	NA
  107	NA	 46193	NA	16.7939	40
17292	 15561	 46503	20.1123	15.3265	42.5
11663	 78735	 55259	16.397	20.0137	45.98565
22328	102677	103062	27.8904	22.0287	47.06915
23155	NA	107208	NA	20.8679	64.4716
12822	NA	NA	NA	NA	NA
 9836	NA	NA	NA	NA	NA
 3332	 12678	 13200	23.4004	19.7399	50
19289	 87456	 87227	19.2498	20.7228	64.3175
 3016	NA	 11325	NA	21.5496	50
 6685	NA	NA	NA	NA	NA
 7617	NA	NA	NA	NA	NA
18743	NA	NA	NA	NA	NA
17335	 43503	 44599	24.8077	21.9138	45
 5395	NA	NA	NA	NA	NA
16355	NA	NA	NA	NA	NA
18239	NA	 85036	NA	35.6386	45
 4697	 19778	 19337	17.2046	19.3839	44.41035
10866	 43070	NA	50.0314	NA	45
14109	 71034	 71970	24.0192	21.8536	50
11022	NA	NA	NA	NA	NA
19638	 90900	 90926	20.6105	20.4709	65.3372
18753	 88145	 90323	37.1472	27.6113	47.73205
19142	 93803	 93972	25.4292	23.9316	47.5
18030	 88641	 88296	18.0288	20.2519	44.38845
 6181	 20323	 21596	43.6742	37.2594	46.7926
 3948	NA	NA	NA	NA	NA
14914	 76259	 52426	23.5729	23.2991	55.9524
 7556	NA	NA	NA	NA	NA
 8213	  8190	NA	39.4086	NA	35
 1946	NA	NA	NA	NA	NA
 7828	NA	NA	NA	NA	NA
 8144	 11393	NA	23.2005	NA	40
 1627	NA	NA	NA	NA	NA
18048	NA	NA	NA	NA	NA
 5403	NA	 21788	NA	20.5257	40
 9493	NA	NA	NA	NA	NA
11431	NA	 49125	NA	47.2717	40
 1739	NA	NA	NA	NA	NA
18194	NA	 86325	NA	31.5565	40
  102	NA	 46688	NA	16.011	40
17204	NA	NA	NA	NA	NA
20999	 92518	 53524	20.1314	17.0349	40
14122	 70959	 71219	24.6133	22.7871	47.5
 6967	NA	 27637	NA	21.8125	64.25
20903	 99014	 99069	24.1452	23.625	52.5
  993	NA	NA	NA	NA	NA
19555	NA	 90818	NA	18.9185	55.674
 1692	NA	NA	NA	NA	NA
 2492	  6962	  7270	25.1444	22.8035	45
17870	 48543	 48578	24.5996	24.5503	42.5
 5859	NA	 53332	NA	26.037	40
13755	 82514	NA	25.41	NA	40
15342	 78940	NA	17.1088	NA	61.4352
19446	NA	 89764	NA	18.8556	64.4224
13763	NA	NA	NA	NA	NA
 1995	  6865	NA	16.6899	NA	50
 1495	NA	NA	NA	NA	NA
13898	NA	NA	NA	NA	NA
 2289	NA	NA	NA	NA	NA
 2686	  9760	NA	19.7728	NA	45
 1128	NA	NA	NA	NA	NA
22519	NA	NA	NA	NA	NA
20714	NA	NA	NA	NA	NA
18816	 88830	 90575	32.7803	26.3409	49.2803
17383	 83322	 86019	20.2519	20.7748	47.5
 8404	NA	NA	NA	NA	NA
 3441	 14014	 14326	18.1766	15.8577	47.5
16937	NA	 83193	NA	18.3217	45
 5636	NA	 87886	NA	42.2122	35
 1695	NA	NA	NA	NA	NA
19599	NA	 90955	NA	19.2936	63.8256
18338	 88599	 88719	25.2266	24.5613	47.5
 9741	 44767	NA	17.5798	NA	50
18831	NA	NA	NA	NA	NA
10436	 72150	 49956	25.6017	22.2505	42.5
12496	NA	 60454	NA	18.7296	58.9184
 5508	 21306	 21372	24.7556	24.501	47.5
15887	 81120	 81044	20.5093	21.1472	62.813
19383	NA	 89125	NA	20.4518	62.8072
23262	107451	107976	21.5496	16.4107	56.65275
22431	103465	103585	22.1273	20.9829	50
 9098	NA	 41025	NA	18.1383	40
13723	 82303	NA	26.5215	NA	40
21055	NA	100226	NA	21.7796	64.1184
10823	NA	NA	NA	NA	NA
 2453	  8266	NA	19.8001	NA	40
 6957	NA	 24317	NA	36.0739	64.7044
 8405	NA	NA	NA	NA	NA
  719	NA	NA	NA	NA	NA
15002	NA	NA	NA	NA	NA
 5676	 22269	 23133	22.935	18.1766	47.5
18615	NA	NA	NA	NA	NA
 9627	 41291	 43615	22.141	17.5332	45
13510	 82259	 82069	20.0301	21.807	49.61155
21322	101372	101274	20.0493	21.4018	60.42155
21872	 47155	 48261	20.5777	18.0452	42.5
 9896	 44755	NA	21.6181	NA	40
 7922	NA	 11590	NA	20.2409	40
 2013	NA	NA	NA	NA	NA
 8877	 13253	 13230	21.4757	21.5907	47.5
22539	NA	103672	NA	23.0828	45
13499	 82100	 82353	20.6242	18.037	52.5
18665	 92376	 91432	18.8528	23.7536	48.0496
21843	 41388	 15556	32.7009	26.1136	46.70635
22500	103392	103811	24.7611	20.9747	50
22409	NA	NA	NA	NA	NA
20924	 21625	 99120	19.0965	23.9261	45.5852
 7391	NA	NA	NA	NA	NA
 2856	NA	  6335	NA	42.256	40
 9614	NA	NA	NA	NA	NA
15136	 77322	NA	19.4853	NA	58.0588
14706	 75606	 75847	22.8556	21.3032	47.5
 8477	NA	 11143	NA	28.2738	40
14564	NA	 75566	NA	19.5072	45
19006	NA	NA	NA	NA	NA
12987	NA	NA	NA	NA	NA
15160	NA	NA	NA	NA	NA
11485	NA	 54821	NA	19.3484	45
 3104	NA	NA	NA	NA	NA
  287	NA	NA	NA	NA	NA
 3761	NA	NA	NA	NA	NA
 8636	NA	NA	NA	NA	NA
18968	NA	NA	NA	NA	NA
16100	 81261	 81255	25.9768	26.0835	40
11419	 53562	NA	20.742	NA	58.9680000000001
 3777	NA	NA	NA	NA	NA
11173	NA	103634	NA	22.5873	40
14394	NA	 73842	NA	23.2334	45
 6489	 25158	NA	24.9254	NA	56.2984
 4713	 14628	 14346	45.2402	46.7734	47.2334
21257	101258	NA	17.5523	NA	58.2092
18054	 88387	NA	20.7064	NA	45
17560	 46627	 45294	21.1499	24.1889	41.4805
21811	 43933	 45708	26.5106	22.193	42.5
 9772	NA	NA	NA	NA	NA
  292	NA	   189	NA	20.1314	40
 8095	NA	 10797	NA	26.0753	35
11494	 55039	 54972	17.2677	17.8508	52.5354
 8462	NA	NA	NA	NA	NA
 5512	 18610	 20010	37.8727	31.3073	46.7173
14227	 72442	 73639	21.7441	19.8221	50
14474	NA	NA	NA	NA	NA
20200	NA	 84158	NA	21.7358	40
 8573	NA	NA	NA	NA	NA
15753	 81102	 80643	17.5852	21.5359	61.6232499999999
12493	 91169	NA	26.9843	NA	51.0627999999999
19748	 91327	 92883	20.4326	20.1616	68.8116
 1490	NA	NA	NA	NA	NA
 1613	NA	NA	NA	NA	NA
 3949	NA	 84156	NA	25.024	35
20344	NA	NA	NA	NA	NA
 8948	 10862	NA	35.7125	NA	40
11135	 52039	 52105	22.9842	22.6338	47.5
21870	 48018	 47621	18.5353	19.4744	45
 7651	NA	 10274	NA	23.0445	35
19840	NA	NA	NA	NA	NA
20340	 83719	 83677	20.4024	20.5092	42.5
 3961	 13911	 15080	32.1095	24.6625	51.2765
 9063	NA	  9679	NA	42.36	35
10862	 88301	NA	28.2546	NA	35
16547	NA	NA	NA	NA	NA
 2517	NA	NA	NA	NA	NA
12001	 25001	NA	22.4449	NA	52.7796
13745	 70425	 73156	21.9137	17.6947	47.5
20133	NA	NA	NA	NA	NA
 6882	NA	 26642	NA	24.011	59.956
 3980	 14647	 14749	27.1677	26.4668	52.5
15952	NA	NA	NA	NA	NA
16449	NA	NA	NA	NA	NA
 7507	  6624	NA	38.59	NA	40
13496	 82158	NA	20.0958	NA	45
 4661	 15287	NA	40.4162	NA	40
 2431	NA	NA	NA	NA	NA
 5406	NA	NA	NA	NA	NA
15461	 78849	 78594	20.7858	22.6229	54.26405
18494	NA	NA	NA	NA	NA
 1982	NA	NA	NA	NA	NA
 4923	 15650	NA	43.6714	NA	45
16600	NA	NA	NA	NA	NA
18638	 90495	 91913	24.8241	21.5168	47.5
 1468	NA	NA	NA	NA	NA
22545	NA	NA	NA	NA	NA
 2055	  5851	NA	31.7919	NA	40
10138	NA	 48876	NA	18.3819	40
15837	NA	NA	NA	NA	NA
23178	106908	107184	23.7235	21.076	62.599
10753	 13521	NA	55.6386	NA	45
12984	 68334	 68022	21.3306	25.536	43.3973
 2026	NA	NA	NA	NA	NA
 8480	NA	 12284	NA	22.1246	35
21290	NA	101295	NA	19.3511	62.4044
19979	 26050	NA	25.7933	NA	51.8267999999999
 2376	NA	NA	NA	NA	NA
 3007	NA	NA	NA	NA	NA
 6415	 25670	 26355	21.3224	18.193	64.4691999999999
14713	NA	NA	NA	NA	NA
15556	NA	 80815	NA	15.9535	56.8140000000001
18140	NA	NA	NA	NA	NA
17505	NA	NA	NA	NA	NA
 9329	NA	NA	NA	NA	NA
11476	NA	NA	NA	NA	NA
 9953	 73078	NA	38.4422	NA	35
 1568	NA	NA	NA	NA	NA
 3874	 13819	 13590	29.7687	31.2827	49.743
 7117	 28830	 28961	19.3648	19.6303	63.5098
 8696	NA	NA	NA	NA	NA
21898	 45151	 47490	26.5161	20.8104	44.64715
 5873	 20796	NA	34.5955	NA	45
19330	NA	 87240	NA	21.6811	63.7244
10247	NA	NA	NA	NA	NA
20690	NA	NA	NA	NA	NA
10889	 18706	NA	29.1143	NA	35
 4129	 43569	 15913	28.6707	24.1259	45
 1862	NA	NA	NA	NA	NA
 7180	NA	NA	NA	NA	NA
11449	104438	 54735	20.6297	19.0774	53.7406
 4944	 14223	NA	51.9015	NA	40
10836	 45556	NA	42.6612	NA	45
 4800	 18168	 18176	27.1075	27.0719	45
23087	107205	107103	18.8884	19.7837	64.1558000000001
 1513	NA	NA	NA	NA	NA
 4593	NA	NA	NA	NA	NA
 7755	NA	NA	NA	NA	NA
18149	NA	 88239	NA	23.6496	45
16390	NA	NA	NA	NA	NA
 5123	NA	 18272	NA	32.5969	40
20840	 99068	 99080	21.6153	21.5085	50
12615	NA	NA	NA	NA	NA
 5651	 22475	 22380	21.8042	22.3162	47.5
 5582	 84007	 17458	51.0445	46.2478	42.5
 3750	 14135	 14049	24.2738	24.846	47.5
10876	NA	 51157	NA	23.6605	45
  108	 45256	 45769	19.2744	18.1191	42.5
12290	 58570	NA	22.3409	NA	58.6364
 3863	NA	 13069	NA	34.8337	45
22275	   368	NA	21.5579	NA	35
 2003	NA	NA	NA	NA	NA
10626	NA	 43769	NA	42.5189	45
 1308	NA	NA	NA	NA	NA
 2647	NA	NA	NA	NA	NA
 2803	NA	NA	NA	NA	NA
 4630	 15667	 17238	37.5989	28.5667	45.4839
11440	NA	NA	NA	NA	NA
19049	 94015	NA	21.2758	NA	45
18290	 88552	 88399	24.564	25.6345	49.96475
10250	NA	NA	NA	NA	NA
17708	NA	NA	NA	NA	NA
10507	NA	NA	NA	NA	NA
 4313	 49808	 18335	17.8535	15.3265	42.5
16233	NA	NA	NA	NA	NA
18225	NA	NA	NA	NA	NA
16581	NA	NA	NA	NA	NA
 8716	  9614	NA	38.4093	NA	40
 5235	 21976	NA	16.3751	NA	45
17091	NA	NA	NA	NA	NA
 8291	NA	NA	NA	NA	NA
21651	NA	 43520	NA	19.781	40
13165	NA	NA	NA	NA	NA
 5448	 22029	 22192	20.1506	19.2963	45
15985	NA	 68740	NA	19.3758	62.5032
 6115	NA	 25416	NA	16.7749	40
11969	 57098	 57111	20.4545	20.3532	61.3846
  946	NA	NA	NA	NA	NA
13004	  7350	NA	19.4305	NA	40
 7681	 11096	NA	19.6058	NA	35
 9099	NA	 41205	NA	17.5113	40
 3553	NA	NA	NA	NA	NA
 8414	NA	NA	NA	NA	NA
10780	NA	NA	NA	NA	NA
  569	NA	  1228	NA	18.9679	60.8715999999999
13310	NA	NA	NA	NA	NA
21363	NA	101555	NA	19.1677	56.6708
14657	 75338	NA	23.8823	NA	45
 8148	 12457	NA	17.8261	NA	40
 4407	NA	 15672	NA	32.5694	40
 7869	 11153	 10756	21.2402	23.2662	41.987
 6639	NA	NA	NA	NA	NA
17061	NA	 41692	NA	21.0157	40
 2596	  9226	NA	19.6304	NA	40
19339	 87460	 87137	20.2355	22.4915	63.418
 4858	 17892	 71994	29.4099	33.7768	40.81655
18465	 90418	 88929	21.1526	26.1683	47.99215
11388	NA	NA	NA	NA	NA
 4054	NA	 13786	NA	35.6167	45
 9158	 42128	NA	19.5181	NA	50
13115	NA	NA	NA	NA	NA
12392	NA	NA	NA	NA	NA
 6005	 18026	NA	50.6448	NA	45
14881	NA	 73698	NA	38.2012	40
 6280	NA	 24380	NA	24.0028	40
14932	 76305	 76696	23.8385	20.898	62.527
 3525	NA	NA	NA	NA	NA
 4757	NA	NA	NA	NA	NA
10791	NA	 51195	NA	21.1417	45
 4471	 49705	 18689	22.1821	17.5496	45
 4244	 17542	NA	17.8645	NA	45
23047	 56398	NA	25.8836	NA	39.4655999999999
 7538	NA	NA	NA	NA	NA
20991	100168	 99785	19.2964	23.7947	48.25085
 8042	 10233	 10896	27.269	24.6242	42.5
  862	  1837	  2130	23.8632	18.1657	66.25625
 6749	NA	NA	NA	NA	NA
11447	 94145	 55209	18.6366	15.4223	54.2732
 1150	NA	NA	NA	NA	NA
 5793	NA	NA	NA	NA	NA
19202	NA	NA	NA	NA	NA
18161	NA	NA	NA	NA	NA
11300	NA	NA	NA	NA	NA
11936	NA	NA	NA	NA	NA
14100	NA	NA	NA	NA	NA
13829	NA	 69686	NA	25.7961	45
 4736	 18134	 18462	26.2259	24.731	45
13417	 81485	 82079	22.2177	18.7324	50
