 17489	 NA	 NA	 NA	 NA
  7869	   7350	 54.551	 29.908	 63.567400
101070	  84333	 62.285	 15.852	 139.622200
 65188	  47601	 54.516	  0.309	 162.349100
 99663	  64897	 39.213	 44.413	 149.289500
  1957	   1909	 62.101	  0.016	 131.980800
 61205	 NA	 NA	 NA	 NA
107486	 NA	 NA	 NA	 NA
 49230	  36705	 52.079	  0.011	 87.140300
   971	   5022	 54.636	 56.816	 167.748100
108393	 NA	 NA	 NA	 NA
 56511	  42903	 64.042	  5.051	 128.095800
 71731	 NA	 NA	 NA	 NA
 47639	  36136	 61.700	  2.234	 85.541400
 11027	 NA	 NA	 NA	 NA
101831	 NA	 NA	 NA	 NA
 41580	 NA	 NA	 NA	 NA
 86447	 NA	 NA	 NA	 NA
 77316	  61619	 59.240	  0.003	 116.347700
 70483	  65031	 62.479	  7.880	 149.637200
 98633	 NA	 NA	 NA	 NA
 82120	  57696	 49.356	 38.617	 89.103400
 77276	 NA	 NA	 NA	 NA
 23576	 NA	 NA	 NA	 NA
108600	 NA	 NA	 NA	 NA
 84825	 NA	 NA	 NA	 NA
  6637	 NA	 NA	 NA	 NA
 67079	 NA	 NA	 NA	 NA
109605	  93459	 66.424	  0.014	 190.565400
 65392	  49377	 54.808	  1.010	 164.128700
 11275	  37067	 50.011	 50.026	 100.147800
 25514	  17475	 55.138	  4.495	 131.967100
 56381	  42593	 53.383	  4.583	 126.688600
 66596	 NA	 NA	 NA	 NA
 26636	 NA	 NA	 NA	 NA
 57799	 NA	 NA	 NA	 NA
 31128	 NA	 NA	 NA	 NA
 43907	 NA	 NA	 NA	 NA
 22796	  24101	 54.242	 54.601	 168.336800
 52266	  37804	 64.947	  0.137	 106.190300
 97347	  79374	 62.184	  0.011	 156.533900
 77010	  61214	 64.975	  0.121	 113.204700
112009	 NA	 NA	 NA	 NA
 46686	  33873	 51.805	  0.027	 80.862400
 17679	  20456	 54.119	 61.435	 149.297700
 57782	 NA	 NA	 NA	 NA
 93781	  74235	 64.756	  0.112	 113.344300
  9574	 NA	 NA	 NA	 NA
 84255	 NA	 NA	 NA	 NA
  6243	 NA	 NA	 NA	 NA
  6014	 NA	 NA	 NA	 NA
 42897	  85777	 48.866	 24.734	 95.893200
 50183	  39333	 61.674	  0.501	 91.603000
 36338	  28861	 74.216	  1.040	 193.771400
 62232	  51756	 56.680	  0.852	 187.088300
 64463	 NA	 NA	 NA	 NA
 32813	  26000	 72.077	  0.016	 177.155400
100575	  85325	 37.756	 38.218	 154.050700
 71894	  63116	 53.695	 52.747	 137.158100
 78008	 NA	 NA	 NA	 NA
 54940	  48384	 49.433	 36.635	 154.182100
 96581	 NA	 NA	 NA	 NA
 61447	  50761	 73.705	  0.022	 180.279300
 88306	  70097	 64.203	  0.164	 93.837100
 29914	 NA	 NA	 NA	 NA
 17801	  91613	 46.841	 58.464	 147.359300
  2965	 NA	 NA	 NA	 NA
 78575	  62175	 64.996	  0.022	 122.146500
 58359	 NA	 NA	 NA	 NA
 41287	  89290	 48.394	 61.922	 130.644800
 76490	  63129	 57.685	 28.846	 137.248500
110291	 NA	 NA	 NA	 NA
 12649	 NA	 NA	 NA	 NA
 44585	 NA	 NA	 NA	 NA
 36376	 NA	 NA	 NA	 NA
 82301	  59101	 55.514	 50.916	 103.255300
 95643	 NA	 NA	 NA	 NA
 75376	 NA	 NA	 NA	 NA
 83090	  75980	 53.586	 51.784	 121.850800
105834	 NA	 NA	 NA	 NA
 59457	 NA	 NA	 NA	 NA
 49007	  36855	 61.611	  0.920	 87.416800
 52038	 NA	 NA	 NA	 NA
 51537	  37241	 57.127	  1.095	 101.943900
 15337	 NA	 NA	 NA	 NA
 45635	 NA	 NA	 NA	 NA
 11608	 NA	 NA	 NA	 NA
 86509	 NA	 NA	 NA	 NA
 54373	  53612	 59.792	 55.003	 198.157400
 87931	 NA	 NA	 NA	 NA
 63931	 NA	 NA	 NA	 NA
 76242	 NA	 NA	 NA	 NA
 73957	 NA	 NA	 NA	 NA
 94160	 NA	 NA	 NA	 NA
 49593	  38336	 64.364	  0.025	 88.230000
 66230	 NA	 NA	 NA	 NA
110807	  87482	 51.251	  1.892	 164.698200
 25274	  16294	 49.090	  1.402	 127.846700
 49308	  36925	 62.256	  0.304	 87.586600
 21591	  13363	 64.816	  0.241	 107.874100
 27740	  26910	 53.930	 42.428	 179.753600
111071	  87613	 57.465	  0.624	 165.568800
 21941	  14196	 39.082	  3.797	 113.111600
 65872	 NA	 NA	 NA	 NA
 77556	 NA	 NA	 NA	 NA
 61309	 NA	 NA	 NA	 NA
 58557	  48668	 50.299	 24.843	 155.332000
 88293	  70221	 64.999	  1.084	 94.710500
 85655	 NA	 NA	 NA	 NA
 15804	  17134	 41.860	 52.852	 130.110900
 69719	  59488	 51.258	 49.864	 107.082800
 86545	 NA	 NA	 NA	 NA
 89123	  47906	 40.488	 28.394	 152.071200
  1205	   1114	 64.410	  0.471	 116.711800
 70289	 NA	 NA	 NA	 NA
 95444	  75672	 64.190	  2.056	 144.082100
 38498	  83336	 40.896	  0.788	 163.937000
 52510	  43200	 64.923	 21.996	 129.360700
  2097	   2239	 47.055	  3.899	 138.997900
 58965	 NA	 NA	 NA	 NA
 78458	 NA	 NA	 NA	 NA
 13317	   7288	 64.548	  0.561	 62.373700
  4964	   4813	 74.089	  0.296	 163.723500
 48669	 NA	 NA	 NA	 NA
 64645	 NA	 NA	 NA	 NA
 78649	  62312	 63.898	  1.057	 123.816600
 68450	  64245	 51.740	  9.344	 145.226600
100454	  81971	 62.244	  0.014	 113.949300
 25804	 NA	 NA	 NA	 NA
 31518	  22252	 61.812	  1.697	 158.403800
 64764	 NA	 NA	 NA	 NA
 36776	 NA	 NA	 NA	 NA
 25396	 NA	 NA	 NA	 NA
 18304	 NA	 NA	 NA	 NA
 70443	 NA	 NA	 NA	 NA
 87920	 NA	 NA	 NA	 NA
  3747	 NA	 NA	 NA	 NA
  9485	 NA	 NA	 NA	 NA
 50393	   4310	 49.586	 62.650	 154.959600
 94477	  72601	 64.589	  3.023	 139.260800
   441	 NA	 NA	 NA	 NA
 14263	   7973	 64.608	  0.731	 69.188200
109392	 NA	 NA	 NA	 NA
 78101	  54181	 54.173	 15.962	 49.401800
111614	  89757	 59.259	  0.019	 170.644800
 82277	 NA	 NA	 NA	 NA
 39036	  23659	 69.325	  0.701	 165.976700
 80339	  62189	 41.035	 50.010	 122.201200
 81821	 NA	 NA	 NA	 NA
105097	  94032	 53.287	 50.174	 198.037000
  9266	 NA	 NA	 NA	 NA
 43823	 NA	 NA	 NA	 NA
 44351	  32626	 59.816	  0.509	 75.967100
 51835	  37441	 64.999	  0.014	 103.704300
102387	  85630	 59.439	  3.280	 94.028700
 72090	 NA	 NA	 NA	 NA
 45421	  33128	 64.936	  0.017	 78.001400
 55259	  50045	 53.500	 48.326	 168.136900
 62376	 NA	 NA	 NA	 NA
107541	  90260	 58.538	  0.033	 135.318300
 16603	  20598	 47.446	 68.093	 149.867200
 73544	  58149	 61.385	  3.822	 94.089000
 56298	  42998	 62.178	  6.864	 128.476400
 85071	  68315	 64.173	  0.208	 83.477100
 23459	 NA	 NA	 NA	 NA
 18349	  11159	 49.504	  0.069	 91.709800
 69236	  63838	 64.794	  1.988	 142.839200
102738	  85667	 59.346	  0.016	 94.732400
 10958	  10909	 47.604	 40.559	 89.281300
 83194	 NA	 NA	 NA	 NA
 62823	  28202	 43.627	  2.070	 190.617400
109265	 NA	 NA	 NA	 NA
 10347	  41417	 41.462	 72.512	 117.831600
111228	 NA	 NA	 NA	 NA
 32885	 NA	 NA	 NA	 NA
 23275	  17204	 62.992	 14.092	 130.710500
 47822	 NA	 NA	 NA	 NA
 56125	  42215	 59.753	  3.765	 124.142400
  2143	   3408	 54.737	 56.197	 192.164300
 59542	 NA	 NA	 NA	 NA
  4476	   4337	 69.135	  1.205	 155.247100
102819	  85828	 63.239	  0.422	 96.317600
 59491	 NA	 NA	 NA	 NA
 98499	  84867	 37.217	 54.752	 147.969900
 89026	  71869	 62.589	  4.123	 102.768000
 30869	 NA	 NA	 NA	 NA
 48872	 NA	 NA	 NA	 NA
 46430	 NA	 NA	 NA	 NA
 61178	 NA	 NA	 NA	 NA
 52690	  39875	 51.062	  1.747	 110.168400
 68778	  64464	 52.835	  9.399	 147.197800
 89899	 NA	 NA	 NA	 NA
 12697	  10621	 48.030	 30.784	 88.380600
 38056	 NA	 NA	 NA	 NA
 68933	  63347	 54.734	  0.320	 139.132100
 65381	 NA	 NA	 NA	 NA
 86087	  67639	 64.916	  0.088	 78.461300
 18506	 NA	 NA	 NA	 NA
 20538	  15719	 54.825	 21.555	 123.759100
 71166	  60321	 54.949	 52.063	 135.819300
 89459	  19933	 35.803	 21.470	 146.798100
  9689	  12390	 54.327	 57.618	 100.197100
 15091	  12905	 52.008	 30.768	 104.005500
 25941	  17545	 57.805	  2.467	 132.249100
104680	  92695	 53.844	 39.316	 157.092400
 78120	 NA	 NA	 NA	 NA
 54083	  45343	 54.109	  0.545	 142.094500
 54210	 NA	 NA	 NA	 NA
 64537	  47024	 48.438	  1.369	 159.400400
 48452	 NA	 NA	 NA	 NA
 12911	   7312	 53.301	  3.587	 62.740600
 19681	 NA	 NA	 NA	 NA
 42195	  14640	 49.863	 50.103	 116.865200
 55790	  50651	 63.115	 32.493	 179.729000
107894	  90827	 63.921	  0.471	 139.060900
 28761	  27498	 54.931	 44.003	 186.214900
 70448	 NA	 NA	 NA	 NA
109534	 NA	 NA	 NA	 NA
 92570	  73718	 64.346	  0.030	 110.132800
 92227	  76203	 54.239	 15.614	 123.789200
110972	 NA	 NA	 NA	 NA
 36199	  28654	 74.928	  0.671	 192.873400
   370	   2750	 54.673	 50.199	 148.558500
 57883	  86862	 45.425	  7.233	 158.661200
 85996	  40248	 34.296	 33.944	 111.937000
 36123	 NA	 NA	 NA	 NA
 43916	 NA	 NA	 NA	 NA
 59385	  48950	 53.949	  0.386	 156.980200
103050	 NA	 NA	 NA	 NA
 46463	 NA	 NA	 NA	 NA
 47858	  36215	 63.713	  2.089	 85.864500
 71977	 NA	 NA	 NA	 NA
 41524	  41447	 57.598	 48.550	 117.993200
 77984	 NA	 NA	 NA	 NA
 53420	  40419	 62.162	  0.359	 112.739200
  9649	 NA	 NA	 NA	 NA
 25811	 NA	 NA	 NA	 NA
 45365	 NA	 NA	 NA	 NA
 12989	  40097	 37.267	 83.518	 111.063700
 69671	 NA	 NA	 NA	 NA
 64124	 NA	 NA	 NA	 NA
 37332	  29746	 74.668	  0.183	 198.056100
 92982	  78820	 63.411	 21.618	 153.924700
107121	  93615	 54.772	 62.880	 193.114300
 33634	  26258	 37.519	  1.057	 181.880900
100568	  82306	 64.712	  1.982	 117.768700
 71206	 NA	 NA	 NA	 NA
 50624	 NA	 NA	 NA	 NA
 28485	  27280	 54.635	 43.885	 184.835000
 52836	  50814	 41.689	 71.447	 180.596900
 91137	  79887	 62.141	  0.000	 130.554400
 40144	 NA	 NA	 NA	 NA
111217	 NA	 NA	 NA	 NA
  6716	 NA	 NA	 NA	 NA
110938	  87418	 61.795	  0.041	 163.893200
 68418	 NA	 NA	 NA	 NA
 97300	  79387	 64.523	  0.441	 156.607800
 12202	  38060	 51.436	 32.884	 88.054800
 25371	 NA	 NA	 NA	 NA
  8544	  38504	 35.073	 52.069	 88.684500
 66747	 NA	 NA	 NA	 NA
 32063	  23803	 58.698	  7.691	 166.907600
  5920	 NA	 NA	 NA	 NA
 38970	  23672	 74.974	  0.999	 166.050700
 64737	 NA	 NA	 NA	 NA
 18595	  22214	 54.542	 65.391	 158.291600
 33498	 NA	 NA	 NA	 NA
 19300	  14905	 48.748	 21.454	 117.768700
 31028	 NA	 NA	 NA	 NA
 78532	  64429	 50.617	 25.111	 146.976000
 15096	 NA	 NA	 NA	 NA
 43621	  70796	 49.971	 60.060	 133.410000
 45883	 NA	 NA	 NA	 NA
 32930	 NA	 NA	 NA	 NA
 90945	 NA	 NA	 NA	 NA
 99617	 NA	 NA	 NA	 NA
100981	 NA	 NA	 NA	 NA
101365	 NA	 NA	 NA	 NA
 13598	 NA	 NA	 NA	 NA
  2573	 NA	 NA	 NA	 NA
111310	 NA	 NA	 NA	 NA
 30781	 NA	 NA	 NA	 NA
  8484	 NA	 NA	 NA	 NA
 67367	 NA	 NA	 NA	 NA
 61065	  50926	 69.344	  0.025	 181.336100
 80913	 NA	 NA	 NA	 NA
  5062	   4870	 74.346	  0.030	 164.848700
 45626	 NA	 NA	 NA	 NA
 60222	  44946	 64.229	  2.053	 139.701600
 74752	  58283	 64.742	  0.430	 95.512700
 41507	   1249	 49.425	 50.325	 119.715300
  5163	 NA	 NA	 NA	 NA
 99205	 NA	 NA	 NA	 NA
 37003	  29420	 67.162	  0.006	 196.290200
 20171	  42140	 54.860	 23.299	 123.668700
   191	 NA	 NA	 NA	 NA
 69615	  60498	 54.990	 52.030	 108.596900
 27581	 NA	 NA	 NA	 NA
 74949	  58554	 64.199	  0.290	 97.215600
 22195	 NA	 NA	 NA	 NA
 79775	 NA	 NA	 NA	 NA
104824	 NA	 NA	 NA	 NA
 45735	 NA	 NA	 NA	 NA
 11540	 NA	 NA	 NA	 NA
 28374	  50466	 49.211	 38.223	 178.455900
  2802	   4040	 63.192	  4.093	 151.110200
 92721	  72929	 54.638	 29.930	 141.103400
 79709	  60631	 41.930	 43.042	 109.875400
 30236	  20660	 64.436	  0.389	 150.119100
 25979	 NA	 NA	 NA	 NA
 76828	  66294	 61.801	 46.440	 157.689300
 87881	  70632	 52.817	 40.783	 132.465400
 50694	  34350	 50.845	  1.224	 95.846700
 20719	  23670	 52.138	 62.995	 166.039700
 86632	  82134	 45.260	 27.836	 115.958900
   618	   4343	 53.203	 51.105	 155.318300
 83273	  66918	 61.790	  0.033	 71.162200
 47177	  35715	 55.442	  1.569	 83.797400
105460	  92250	 58.235	  1.596	 153.566100
 71623	 NA	 NA	 NA	 NA
 35992	 NA	 NA	 NA	 NA
109165	 NA	 NA	 NA	 NA
 12245	  14528	 53.585	 61.008	 116.265600
 61451	 NA	 NA	 NA	 NA
  7290	 NA	 NA	 NA	 NA
 68531	 NA	 NA	 NA	 NA
  1722	 NA	 NA	 NA	 NA
102242	  84435	 64.862	  0.090	 140.761100
108591	  92843	 67.161	  1.821	 179.942500
 55578	 NA	 NA	 NA	 NA
 48236	 NA	 NA	 NA	 NA
 68987	 NA	 NA	 NA	 NA
 55152	 NA	 NA	 NA	 NA
 78967	  65405	 53.471	 26.637	 151.726200
 92429	  73630	 63.208	  0.507	 109.812500
 61331	  53224	 55.502	 13.837	 196.509200
 34609	 NA	 NA	 NA	 NA
 43007	  31675	 55.110	  0.507	 72.169700
 38683	 NA	 NA	 NA	 NA
 96502	  77562	 64.193	  0.457	 150.204000
 33082	 NA	 NA	 NA	 NA
 67786	 NA	 NA	 NA	 NA
103402	  92725	 50.218	 53.380	 157.618100
105436	  92099	 59.570	  0.438	 152.123200
 82969	 NA	 NA	 NA	 NA
 67841	 NA	 NA	 NA	 NA
 86259	 NA	 NA	 NA	 NA
  9467	 NA	 NA	 NA	 NA
 79068	 NA	 NA	 NA	 NA
 25880	  17765	 55.851	  4.460	 133.968500
 54388	 NA	 NA	 NA	 NA
 76436	  89344	 46.337	 57.739	 165.809700
 24674	 NA	 NA	 NA	 NA
 68473	  60370	 62.439	  0.372	 136.388800
 72489	  58127	 61.549	  3.830	 93.842600
106966	  89935	 64.752	  3.061	 131.778200
 76213	  60522	 59.059	  2.552	 108.824100
 38161	 NA	 NA	 NA	 NA
 97028	  78757	 61.108	  0.033	 153.801500
  9620	 NA	 NA	 NA	 NA
 18016	  45249	 40.212	 50.987	 141.188200
 70157	 NA	 NA	 NA	 NA
 64468	 NA	 NA	 NA	 NA
 10720	 NA	 NA	 NA	 NA
110113	 NA	 NA	 NA	 NA
  5663	   5652	 74.977	  0.309	 176.654300
  8010	 NA	 NA	 NA	 NA
 82342	  60469	 47.071	 55.370	 108.158800
 18537	  24226	 64.758	 76.279	 168.947300
 65189	 NA	 NA	 NA	 NA
 53303	  40221	 64.359	  0.022	 111.698800
 24305	  15638	 51.855	  0.991	 123.186900
 98798	 NA	 NA	 NA	 NA
 62149	  51778	 72.850	  1.372	 187.227900
 89817	 NA	 NA	 NA	 NA
 86670	  79870	 52.202	 42.004	 130.450400
 37717	 NA	 NA	 NA	 NA
 38531	 NA	 NA	 NA	 NA
104551	 NA	 NA	 NA	 NA
 51885	  46302	 38.548	 44.830	 148.856900
 65243	 NA	 NA	 NA	 NA
 29823	 NA	 NA	 NA	 NA
  1743	   1647	 63.883	  0.194	 128.410700
103136	  86832	 49.823	 56.862	 158.379200
 64753	  47026	 54.622	  0.148	 159.411400
 30359	  20742	 64.860	  0.090	 150.581800
 30355	 NA	 NA	 NA	 NA
 44291	 NA	 NA	 NA	 NA
  9484	 NA	 NA	 NA	 NA
 69426	 NA	 NA	 NA	 NA
  6041	 NA	 NA	 NA	 NA
 97368	  79517	 63.013	  1.103	 157.719400
 97079	  78969	 64.980	  0.008	 154.193000
 45757	  85932	 50.926	 20.279	 99.033500
 70132	 NA	 NA	 NA	 NA
 54318	  45429	 54.996	  0.022	 142.778900
 27811	 NA	 NA	 NA	 NA
 28337	 NA	 NA	 NA	 NA
 29339	 NA	 NA	 NA	 NA
 12627	  14626	 53.510	 59.617	 116.815900
  8509	  38095	 45.337	 51.584	 88.071200
 64233	 NA	 NA	 NA	 NA
101258	 NA	 NA	 NA	 NA
 14194	 NA	 NA	 NA	 NA
 82790	  73432	 54.739	 40.115	 108.284700
 51839	  37549	 49.508	  0.775	 104.484600
 73765	  59442	 53.994	 14.505	 106.466800
 34317	 NA	 NA	 NA	 NA
 74386	 NA	 NA	 NA	 NA
 61213	 NA	 NA	 NA	 NA
 86930	 NA	 NA	 NA	 NA
 92476	 NA	 NA	 NA	 NA
 64342	 NA	 NA	 NA	 NA
 47143	 NA	 NA	 NA	 NA
 82582	  74943	 44.546	 50.694	 117.505800
 93718	 NA	 NA	 NA	 NA
 99017	  80908	 64.958	  0.498	 102.283400
 94022	 NA	 NA	 NA	 NA
 41964	  44634	 48.683	 72.578	 138.250500
104924	  91497	 35.000	  0.022	 146.072600
 97565	 NA	 NA	 NA	 NA
 74169	 NA	 NA	 NA	 NA
 57690	 NA	 NA	 NA	 NA
 66213	 NA	 NA	 NA	 NA
   713	 NA	 NA	 NA	 NA
 81273	 NA	 NA	 NA	 NA
 54371	 NA	 NA	 NA	 NA
 51581	  37288	 64.959	  0.003	 102.113600
 41405	 NA	 NA	 NA	 NA
  5058	   4909	 62.178	  0.860	 165.637200
 43276	  74542	 42.919	 42.705	 115.233400
 77651	 NA	 NA	 NA	 NA
 77119	 NA	 NA	 NA	 NA
 40243	 NA	 NA	 NA	 NA
  6260	 NA	 NA	 NA	 NA
 83408	 NA	 NA	 NA	 NA
 36238	 NA	 NA	 NA	 NA
   353	   2777	 53.526	 50.790	 148.832300
  3392	 NA	 NA	 NA	 NA
 50328	  34043	 58.743	  1.350	 93.316900
107669	  86991	 51.499	 23.890	 160.188900
