408707	 79795	34.998105936073	129.9877	3.89191217867355e-06
423959	 80324	34.9963360730594	 92.1588	7.52861700132829e-06
411072	 26285	34.9963360730594	182.1054	7.52861700132829e-06
422472	 52654	34.996295890411	192.7118	7.61118408706301e-06
223036	 13157	34.9936949771689	105.9247	1.29555263651764e-05
435763	 10085	34.992796347032	 86.7734	1.48020266466378e-05
434196	 75154	34.9890063926941	118.9076	2.25896040532997e-05
434626	 68842	34.9872292237443	 86.8337	2.62413210733502e-05
420164	 40780	34.9854210045662	114.8665	2.99568399324345e-05
404209	 58023	34.9854045662101	 92.3833	2.99906173765991e-05
427265	  7014	34.9853917808219	 59.1759	3.00168887220951e-05
410923	 73076	34.9836273972603	105.2621	3.3642334396708e-05
210613	 79281	34.9808365296804	155.9316	3.93769938074891e-05
436814	  7259	34.9780712328767	 62.1054	4.50591105272976e-05
406534	 53272	34.9780621004566	196.8077	4.5077875774086e-05
202381	 11951	34.9753388127854	 96.9008	5.06736723587769e-05
421112	 71776	34.974504109589	102.1766	5.23888159129042e-05
437391	 18754	34.9744694063927	139.8604	5.24601238506554e-05
416015	 54295	34.9744182648402	 54.0643	5.25652092325032e-05
423440	 83130	34.9744054794521	161.1253	5.25914805779213e-05
405456	 12619	34.9744054794521	102.0014	5.25914805779602e-05
438640	 46984	34.9726301369863	159.1321	5.62394445486958e-05
214697	 56229	34.971603652968	 78.8966	5.83486582848446e-05
214362	 61001	34.9699452054795	111.9097	6.1756427096996e-05
223204	 27751	34.9680675799087	187.9535	6.56145618314465e-05
436359	  8281	34.967203652968	 71.2170	6.73897541752637e-05
201638	 54716	34.964403652968	 60.8871	7.31431788328137e-05
430579	 54264	34.9598045662101	 52.7091	8.25933571026402e-05
418542	 39717	34.9580566210046	109.6290	8.61850253331079e-05
203178	 10353	34.9571525114155	 87.8960	8.804278476265e-05
428721	 71428	34.9562356164384	 98.7926	8.99268155376103e-05
401733	 62191	34.9544292237443	122.2122	9.36385813473409e-05
438552	 52040	34.9543232876713	189.0623	9.38562582097634e-05
431662	 66224	34.9543050228311	157.0979	9.38937887033208e-05
402054	 55767	34.9525936073059	 73.3388	9.74103959467515e-05
217706	 16353	34.9516073059361	127.9699	9.94370425970975e-05
418686	 53722	34.9488493150685	198.6585	0.00010510414711953
418301	 67305	34.9488164383562	 75.2361	0.000105171702007898
413792	 68929	34.948803652968	 87.1622	0.000105197973353336
402882	 36068	34.948803652968	 85.2457	0.000105197973353336
200070	  9742	34.9479287671233	 83.9617	0.000106995683993237
423658	 59296	34.9470392694064	105.1061	0.000108823419027968
214977	  8824	34.9424694063927	 76.8706	0.000118213548508153
406420	  1884	34.941603652968	131.6961	0.000119992493901305
431852	 68001	34.941596347032	 82.2560	0.00012000750609872
427518	  9484	34.9379269406393	 83.0007	0.000127547382248071
426516	 16156	34.9379141552511	127.1732	0.000127573653593586
425521	  6923	34.9360785388128	 58.2423	0.000131345468192899
401036	  4022	34.9360127853881	150.8966	0.000131480577969597
223926	 38768	34.9350703196347	 89.0951	0.00013341715143553
414592	  4456	34.9324127853881	157.6400	0.00013887783824362
419182	 41167	34.930697716895	116.9802	0.000142401951585681
416961	 69054	34.9287707762557	 87.6304	0.000146361418652684
403381	 68537	34.9287707762557	 85.0623	0.000146361418652684
206826	 58520	34.9259707762557	 96.8706	0.000152114843310214
219069	 37030	34.9242319634703	 99.8631	0.000155687746293855
409698	 75990	34.9214940639269	121.9384	0.000161313567273415
426764	 12113	34.921399086758	 98.1300	0.000161508725839753
417006	 38819	34.9196621004566	 89.1417	0.000165077875774059
420210	 25912	34.9196328767123	176.9884	0.00016513792456372
427115	 42199	34.9195269406393	124.0246	0.000165355601426123
221772	 57495	34.9150374429224	 88.2327	0.000174580596734878
401602	 60551	34.9124328767123	109.0459	0.00017993244511165
218567	 10401	34.9114228310502	 87.9918	0.000182007881403615
422824	  8444	34.9106666666667	 72.8925	0.000183561643835597
400318	 10766	34.9105059360731	 89.0267	0.000183891912178653
203602	 20301	34.909605479452	148.8679	0.000185742165509488
427648	 62004	34.9088748858448	120.1916	0.000187243385250478
203199	 54910	34.906003652968	 64.2656	0.000193143178832787
220353	  9082	34.9059872146119	 79.0089	0.000193176956276971
407962	 36352	34.9051360730594	 86.2615	0.000194925877275292
400791	 38076	34.9051159817352	 88.0630	0.000194967160818184
425895	 55817	34.9033497716895	 74.0616	0.000198596359542112
409101	  8435	34.9032273972603	 72.7365	0.000198847813848757
418225	 60664	34.8959232876712	110.0890	0.000213856258209776
204605	 61289	34.8949406392694	113.8453	0.000215875398761492
409366	 63662	34.8941698630137	141.1910	0.000217459185588305
431955	 13999	34.8941406392694	111.8522	0.000217519234377946
440195	 17061	34.8905278538813	129.6400	0.000224942765997329
435913	 30560	34.8904639269406	 67.4798	0.000225074122724712
435768	  7819	34.8886666666667	 67.5729	0.000228767123287673
410483	 33680	34.886803652968	 80.1013	0.000232595233627333
413629	 69614	34.886796347032	 89.2868	0.000232610245824748
405921	  7136	34.884997260274	 60.2957	0.000236306999437044
202713	 45320	34.8841643835616	141.8426	0.000238018389941827
409748	 66731	34.8832694063927	 70.1602	0.000239857384124581
408011	  3981	34.8831634703196	150.0315	0.000240075060987042
429590	 51878	34.879596347032	188.0383	0.000247404766372639
425471	  9255	34.877800913242	 80.8761	0.000251094013886266
411710	 34801	34.8758703196347	 81.0486	0.000255060987051996
401653	  6487	34.8740949771689	 49.2731	0.000258708951022712
430391	 70088	34.8722703196347	 93.7632	0.000262458247325942
409903	 70283	34.8722082191781	 95.2389	0.000262585851003951
224164	 65969	34.8694447488584	154.8063	0.000268264214674445
406588	 18412	34.8686611872146	138.1547	0.000269874272846656
433175	 15792	34.8685278538813	124.1780	0.000270148245449405
418461	 61425	34.8649296803653	114.8638	0.000277541752674036
223839	 11335	34.8641168949772	 93.2320	0.000279211859635928
214912	 37155	34.8639945205479	101.0404	0.000279463313942592
202567	 20593	34.8639872146119	149.8316	0.00027947832613993
413138	  8453	34.8613278538813	 72.9938	0.000284942765997355
417458	 63521	34.861302283105	140.0329	0.000284995308688347
417626	 17646	34.8594429223744	133.0212	0.00028881591292924
426346	 24236	34.857704109589	168.9719	0.000292388815912929
423600	 10259	34.8576730593607	 87.6934	0.000292452617751934
440066	 14972	34.8576602739726	118.1547	0.00029247888909741
418405	  7663	34.8576054794521	 65.0240	0.000292591480577965
403976	 40788	34.8540219178082	114.9158	0.000299954963407766
416742	 31562	34.8521296803653	 71.4716	0.000303843122537066
415043	 59152	34.8504639269406	103.8001	0.000307265903546633
419342	 39963	34.8502301369863	110.2806	0.000307746293863743
206694	  9271	34.8494611872146	 81.0404	0.000309326327641221
438078	 67731	34.8467305936073	 79.2005	0.000314937136423366
406848	 80805	34.8466831050228	100.3231	0.000315034715706526
409804	  6551	34.8430301369863	 51.2498	0.000322540814411712
431797	 31342	34.8392694063927	 71.0910	0.000330268343028733
215742	 34211	34.8366155251142	 95.0527	0.000335721523738018
212654	 80944	34.8293625570776	103.0335	0.000350624882717208
221949	 25206	34.8274630136986	173.0541	0.000354528054043924
417666	 74713	34.8265607305936	116.4764	0.000356382060424073
421926	 61918	34.824699543379	119.1704	0.000360206417714418
406378	  6463	34.822997260274	 48.5558	0.000363704259711021
423850	 88647	34.8210611872146	123.9316	0.000367682492024793
223834	 74503	34.8202611872146	115.0609	0.000369326327641208
427752	 43098	34.8138429223744	129.0979	0.000382514543066202
212724	  6997	34.8129278538813	 59.0664	0.000384394820791887
412230	 27749	34.8119835616438	187.9343	0.000386335147307154
216277	 60859	34.8092383561644	110.7789	0.000391975980484149
406018	 55852	34.8066630136986	 74.4257	0.000397267780071319
215725	 74499	34.8037881278539	115.0418	0.000403175079752296
203264	 56988	34.8037388127854	 84.9774	0.00040327641208481
417410	 81304	34.8029296803653	106.1574	0.000404939012947994
417346	 25706	34.8028456621005	175.9535	0.000405111653218249
407864	  8209	34.7992602739726	 70.9596	0.000412478889097384
218794	 57026	34.7983269406393	 85.2649	0.000414396697316547
