 2310	 65.0322	5	12040	12678	12879	13157	13809	NA	NA	NA	NA	NA	NA	NA	NA	NA
23249	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 7416	 79.7317	4	14431	14990	15541	16240	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 7732	 70.0862	1	42461	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
13285	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19643	154.1081	2	96716	97071	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20173	104.9446	4	98592	98750	99058	99669	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19507	155.2115	5	98064	98101	98198	99349	99416	NA	NA	NA	NA	NA	NA	NA	NA	NA
17668	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
12605	 30.6201	1	77902	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 9382	 92.3532	2	87701	88078	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
13012	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 2491	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 4308	111.1239	1	104109	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 2264	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16624	 87.6468	2	85102	86541	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17054	 92.0986	1	88006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 6527	152.6982	1	30821	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20845	146.3792	10	101349	101471	101654	101877	102006	102118	102186	102253	97751	97887	NA	NA	NA	NA
19104	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18233	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20580	128.3012	7	100422	100669	100900	101038	101241	101240	101401	NA	NA	NA	NA	NA	NA	NA
10297	114.4559	3	52914	53545	22945	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22869	149.8371	4	108300	108421	104912	105278	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 8354	 86.8501	5	45247	45821	46815	48290	49146	NA	NA	NA	NA	NA	NA	NA	NA	NA
11611	143.8604	2	53949	54489	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 9569	 94.5654	2	120	216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 8824	 92.6133	5	47435	48590	49502	87640	88111	NA	NA	NA	NA	NA	NA	NA	NA	NA
14794	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 5355	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 3849	 97.5250	2	19182	19534	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10897	123.6304	1	24592	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 3388	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
14801	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20470	111.7454	1	53313	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17368	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20562	111.9644	1	100311	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20308	100.1533	1	98929	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 3008	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 5512	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15445	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
21993	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
  813	158.7050	3	4386	4528	4693	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
13669	 94.9350	8	69812	70138	70938	71878	72371	73552	73676	74742	NA	NA	NA	NA	NA	NA
12522	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 3635	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
  225	116.8022	4	932	1018	1125	1222	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15073	145.4867	3	68338	69213	71355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 3324	106.0616	13	16633	16851	17228	17816	18182	18607	18815	19237	19650	20243	20564	20865	21289	NA
 5907	142.6940	2	28400	28862	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
14188	116.0055	2	76705	77279	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 8514	 88.1615	3	16252	17033	17721	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17877	127.2964	4	94113	87065	87306	89819	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 9424	112.2628	11	102332	102471	102679	102764	102836	102915	103072	103332	103479	103993	104239	NA	NA	NA
17138	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19809	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 3581	101.4155	6	18008	18388	19325	19326	19957	20373	NA	NA	NA	NA	NA	NA	NA	NA
21652	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
12078	150.6667	2	4316	4317	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17583	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 8796	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 9869	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18470	134.9131	6	78946	79130	79336	79537	80860	81176	NA	NA	NA	NA	NA	NA	NA	NA
 2214	 81.7248	8	11961	12783	13757	42796	43439	44770	45910	46957	NA	NA	NA	NA	NA	NA
13990	119.1211	5	75914	76394	76983	77353	77582	NA	NA	NA	NA	NA	NA	NA	NA	NA
22181	123.2444	3	104630	106096	106401	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16769	 93.5195	3	86410	86785	88274	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18805	131.3155	1	91311	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 4747	136.1396	7	23631	24074	24462	24957	25869	26535	27411	NA	NA	NA	NA	NA	NA	NA
20181	 95.7810	2	98469	98655	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
23234	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 4954	123.6359	1	24595	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18587	132.8789	2	90955	93052	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 5000	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 8456	 77.9658	1	45412	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10475	125.3470	6	22825	23029	23592	23958	24630	25004	NA	NA	NA	NA	NA	NA	NA	NA
 1792	 61.0732	2	12001	13183	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 6410	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 6180	166.3436	13	29480	29711	29967	30324	31002	31579	31796	32325	32718	32717	38786	38785	39427	NA
21182	152.5886	6	102252	102315	97658	97836	98054	99285	NA	NA	NA	NA	NA	NA	NA	NA
 9049	 87.1485	1	49241	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16527	 79.1266	1	83429	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 8160	 78.7844	2	44144	45774	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 5534	136.6133	3	26528	27083	27574	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11403	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 1571	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22705	138.6858	2	94502	94940	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 6026	161.4264	6	28812	29547	29784	30747	31052	32488	NA	NA	NA	NA	NA	NA	NA	NA
19364	152.3368	3	95828	96105	96815	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 7573	 73.6372	1	43689	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19723	153.7385	1	97022	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 5448	150.5763	11	26157	27009	27620	28255	28256	28820	29326	29607	30015	30016	30375	NA	NA	NA
 4091	112.5366	5	103248	103486	103701	103994	104275	NA	NA	NA	NA	NA	NA	NA	NA	NA
11562	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
12248	166.7570	6	30988	31284	32047	32540	38668	39541	NA	NA	NA	NA	NA	NA	NA	NA
  128	113.6564	5	20168	20572	20573	21165	22775	NA	NA	NA	NA	NA	NA	NA	NA	NA
13904	 85.8590	1	72091	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
21887	112.0274	3	51933	52708	53347	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 9295	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
  363	142.4723	9	23882	24537	24972	25507	25879	26450	26940	27950	28824	NA	NA	NA	NA	NA
 5864	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18854	139.5811	3	58912	60136	60562	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19517	156.1095	3	97967	98057	99466	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20449	120.3285	8	99725	99887	100059	100213	100418	100501	100714	100830	NA	NA	NA	NA	NA	NA
15733	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 9983	120.4682	8	51507	51741	51914	52325	52855	22313	53542	56139	NA	NA	NA	NA	NA	NA
20550	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10621	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15306	147.6988	4	70565	70800	71338	71691	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
  934	160.9993	2	4740	4823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 5977	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16062	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20978	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 9486	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
23061	166.1054	8	105496	105661	105841	110365	110494	110604	110863	111178	NA	NA	NA	NA	NA	NA
16921	 93.2649	2	87720	88240	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 8835	 86.4750	2	47850	49001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15924	157.0294	1	74476	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 2457	 70.7077	2	41153	42723	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 6107	145.5277	1	29427	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
13135	 75.0773	7	72982	73228	73229	79618	79923	80227	81660	NA	NA	NA	NA	NA	NA	NA
14859	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 8799	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
  271	120.8898	3	1072	1233	1404	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15305	156.6845	7	70644	71408	71578	72512	72809	74079	74423	NA	NA	NA	NA	NA	NA	NA
10928	124.2847	1	56731	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
14432	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22035	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 9037	 97.7057	4	48880	102462	102741	102941	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20944	132.9582	3	101437	101592	101742	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
  325	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 1680	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11760	148.3203	2	55374	55963	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17021	 93.5770	3	87790	87791	88282	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 3909	110.8255	6	325	514	601	749	885	964	NA	NA	NA	NA	NA	NA	NA	NA
 1465	 51.3593	4	8973	9650	10710	11531	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 5606	150.3162	6	26797	27388	28128	28775	29412	30333	NA	NA	NA	NA	NA	NA	NA	NA
   62	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11079	145.5962	9	57340	58599	58899	59123	59986	60384	53929	54338	55523	NA	NA	NA	NA	NA
17411	106.1054	2	91492	91849	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
14217	112.1314	1	76916	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20783	134.9213	4	100932	101020	101303	101844	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
14235	110.5708	1	76743	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 4021	116.0356	7	103106	103105	103336	103754	104329	104570	104571	NA	NA	NA	NA	NA	NA	NA
 9200	 94.1300	4	17651	17871	18282	18831	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
13607	 91.3648	9	15335	81779	15811	69926	16370	71863	72196	72402	18290	NA	NA	NA	NA	NA
  411	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 6057	154.0780	3	28861	30494	31083	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15671	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
14361	134.6886	11	77265	77368	77496	77721	78520	78655	78866	79075	79498	80878	81151	NA	NA	NA
 8114	 85.5496	2	45205	48639	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22391	129.6263	2	57129	57610	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17740	126.6229	10	92014	92301	92780	93857	94324	86890	87155	87574	87575	89687	NA	NA	NA	NA
  651	161.1335	4	2606	4405	4539	4829	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15748	156.6872	2	74062	74424	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 6683	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 2213	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
13219	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10695	130.8720	7	55119	56178	56523	56769	57102	57349	58628	NA	NA	NA	NA	NA	NA	NA
21768	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19385	151.3621	2	95948	96683	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 7978	 77.0240	3	43374	43823	44975	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22141	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 9911	114.3354	6	75692	75909	52147	52585	53150	53749	NA	NA	NA	NA	NA	NA	NA	NA
16793	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 5394	131.0691	1	1897	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 9480	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 1701	 42.6283	1	9838	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17467	108.7201	4	90596	91649	92082	92321	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 4097	113.4073	5	51748	52165	52558	52948	53605	NA	NA	NA	NA	NA	NA	NA	NA	NA
11596	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 6290	159.0144	7	55872	56093	57881	58279	59244	59490	64709	NA	NA	NA	NA	NA	NA	NA
12632	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20908	126.6913	1	89700	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 7591	 92.1123	11	43151	44000	44001	44694	45682	46842	47739	47740	49710	49711	88009	NA	NA	NA
15951	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
21670	 97.6537	1	88918	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 8140	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 1069	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11884	146.1164	1	55608	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 8516	 96.4381	7	45903	48101	49077	49784	50373	50680	50968	NA	NA	NA	NA	NA	NA	NA
12774	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 1604	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10351	129.5113	6	53497	53829	54968	56594	57048	57588	NA	NA	NA	NA	NA	NA	NA	NA
18181	129.0705	7	86868	87144	87398	89252	89253	89486	90842	NA	NA	NA	NA	NA	NA	NA
   81	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 2588	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
14377	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20314	113.2704	6	99004	99166	99706	99874	100025	100423	NA	NA	NA	NA	NA	NA	NA	NA
14685	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 1857	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 7929	 78.8118	3	84400	84742	45781	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 5855	146.9131	5	28047	28713	28714	29085	29708	NA	NA	NA	NA	NA	NA	NA	NA	NA
21905	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 5506	131.4059	1	26297	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 1434	 45.3799	3	9705	10186	10187	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 1093	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
  857	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 6380	154.6831	4	30286	30524	30884	31166	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20404	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
12819	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 3968	115.5729	8	19867	20159	20875	21286	21731	22249	22691	23106	NA	NA	NA	NA	NA	NA
 9499	 97.5606	3	102361	102578	102938	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
23212	167.4689	6	59479	64762	65021	65223	65641	66234	NA	NA	NA	NA	NA	NA	NA	NA
 2573	 72.2984	4	13508	14061	14602	14904	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
14758	138.0397	5	79269	79458	80768	68359	68954	NA	NA	NA	NA	NA	NA	NA	NA	NA
16378	 86.3244	5	85736	83353	84839	85461	86325	NA	NA	NA	NA	NA	NA	NA	NA	NA
 8861	100.0602	6	47890	48289	49125	87752	88288	89980	NA	NA	NA	NA	NA	NA	NA	NA
 3269	 93.0404	6	16527	16720	17291	17492	17716	18614	NA	NA	NA	NA	NA	NA	NA	NA
 2767	 91.6578	14	13653	13875	14006	14353	14822	84372	15294	15682	83961	16886	85468	17469	18038	18353
15199	138.8583	1	94977	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
  753	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 8658	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 2666	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15471	164.7064	8	55575	55767	57903	58299	59388	64723	65232	65726	NA	NA	NA	NA	NA	NA
14520	138.7461	10	77692	78519	78817	79099	79286	80623	80873	81147	68545	68918	NA	NA	NA	NA
16917	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
13707	 80.7721	1	70217	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17194	111.8494	9	88430	88725	89005	90055	90579	92043	92463	92836	92835	NA	NA	NA	NA	NA
15409	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 5696	136.5503	1	27545	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11437	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
12376	168.9172	5	59329	59593	65437	65834	67143	NA	NA	NA	NA	NA	NA	NA	NA	NA
 5048	125.9713	1	25153	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 6288	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20119	111.1184	8	87986	88624	88967	90004	90472	91744	92261	92706	NA	NA	NA	NA	NA	NA
 1773	 46.3573	2	10082	10505	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18969	137.2402	3	93287	93502	94692	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 7190	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 6880	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22327	142.0452	8	106368	106547	106890	107262	107428	107861	108030	108252	NA	NA	NA	NA	NA	NA
 8784	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 6856	166.8966	4	31702	32497	38775	39569	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 7341	167.1075	2	39306	39610	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
  494	131.6194	1	1940	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15750	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10062	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 9907	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
12444	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17560	106.3655	2	91367	91907	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11645	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 7899	 93.6318	4	14869	15420	16575	18733	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 7055	164.0986	2	65212	65583	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 2198	 55.0281	2	11577	12193	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
12220	157.8508	1	97561	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18891	139.8850	3	93151	93466	95122	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10295	111.2799	2	52934	53233	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
13664	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 3712	109.2841	8	18340	18872	19160	19782	20235	20566	21591	21933	NA	NA	NA	NA	NA	NA
 7868	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 3639	 90.7406	1	50119	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 2273	 55.8001	2	12109	12393	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 2664	 81.4428	3	15461	16019	16561	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15708	151.7344	1	72760	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19617	157.9877	4	96594	97020	97148	97579	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19857	157.8289	1	97557	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 3828	101.4867	1	20390	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 7928	 85.1225	5	43658	44018	45580	46660	17175	NA	NA	NA	NA	NA	NA	NA	NA	NA
20640	125.2211	7	100578	100672	100804	100803	100934	101056	101161	NA	NA	NA	NA	NA	NA	NA
19909	156.7310	1	97392	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
13764	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 6734	157.7741	1	31738	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
13938	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17507	102.6557	1	51682	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 5820	140.0986	2	27917	28350	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 8151	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
 4508	122.6530	6	22619	22794	23082	23706	24066	24392	NA	NA	NA	NA	NA	NA	NA	NA
14580	133.8836	5	78698	78959	79159	79395	81050	NA	NA	NA	NA	NA	NA	NA	NA	NA
 8416	 80.5777	2	45667	46517	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
